run_id,matrix,policy,scene_id,seed,adapter_config,status,attempted,completed,blocked,failure_layer,failure_code,detail,claim_valid,expected_layer,observed_layer,expected_code,observed_code,detected,correctly_localized,service_survived,late_message_count,_source
core_route_following_clipgt-01d503d4-449b-46fc-8d78-9085e70d3554_17_full_contract,core,route_following,clipgt-01d503d4-449b-46fc-8d78-9085e70d3554,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/core/runs.csv
core_route_following_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_17_full_contract,core,route_following,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/core/runs.csv
core_route_following_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_17_full_contract,core,route_following,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/core/runs.csv
core_route_following_clipgt-0499fb41-122d-4180-83af-f954a9974d3b_17_full_contract,core,route_following,clipgt-0499fb41-122d-4180-83af-f954a9974d3b,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/core/runs.csv
core_route_following_clipgt-05f35348-9de0-4f68-ac65-f31316dbb59e_17_full_contract,core,route_following,clipgt-05f35348-9de0-4f68-ac65-f31316dbb59e,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/core/runs.csv
core_route_following_clipgt-07981e6a-22dd-4796-ad2f-1252037ecd28_17_full_contract,core,route_following,clipgt-07981e6a-22dd-4796-ad2f-1252037ecd28,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/core/runs.csv
fault_injection_constant_velocity_17_deployment_docker_unavailable,fault_injection,constant_velocity,synthetic_fault_harness,17,deployment.docker_unavailable,completed,true,true,false,deployment,deployment.docker_unavailable,Synthetic fault-injection harness detected the configured contract fault.,false,deployment,deployment,deployment.docker_unavailable,deployment.docker_unavailable,true,true,false,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_deployment_gpu_runtime_unavailable,fault_injection,constant_velocity,synthetic_fault_harness,17,deployment.gpu_runtime_unavailable,completed,true,true,false,deployment,deployment.gpu_runtime_unavailable,Synthetic fault-injection harness detected the configured contract fault.,false,deployment,deployment,deployment.gpu_runtime_unavailable,deployment.gpu_runtime_unavailable,true,true,false,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_deployment_scene_artifact_missing,fault_injection,constant_velocity,synthetic_fault_harness,17,deployment.scene_artifact_missing,completed,true,true,false,deployment,deployment.scene_artifact_missing,Synthetic fault-injection harness detected the configured contract fault.,false,deployment,deployment,deployment.scene_artifact_missing,deployment.scene_artifact_missing,true,true,false,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_evidence_hash_mismatch,fault_injection,constant_velocity,synthetic_fault_harness,17,evidence.hash_mismatch,completed,true,true,false,evidence,evidence.hash_mismatch,Synthetic fault-injection harness detected the configured contract fault.,false,evidence,evidence,evidence.hash_mismatch,evidence.hash_mismatch,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_evidence_manifest_missing,fault_injection,constant_velocity,synthetic_fault_harness,17,evidence.manifest_missing,completed,true,true,false,evidence,evidence.manifest_missing,Synthetic fault-injection harness detected the configured contract fault.,false,evidence,evidence,evidence.manifest_missing,evidence.manifest_missing,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_lifecycle_duplicate_close,fault_injection,constant_velocity,synthetic_fault_harness,17,lifecycle.duplicate_close,completed,true,true,false,lifecycle,lifecycle.duplicate_close,Synthetic fault-injection harness detected the configured contract fault.,false,lifecycle,lifecycle,lifecycle.duplicate_close,lifecycle.duplicate_close,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_lifecycle_late_image,fault_injection,constant_velocity,synthetic_fault_harness,17,lifecycle.late_image,completed,true,true,false,lifecycle,lifecycle.late_image,Synthetic fault-injection harness detected the configured contract fault.,false,lifecycle,lifecycle,lifecycle.late_image,lifecycle.late_image,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_lifecycle_late_route,fault_injection,constant_velocity,synthetic_fault_harness,17,lifecycle.late_route,completed,true,true,false,lifecycle,lifecycle.late_route,Synthetic fault-injection harness detected the configured contract fault.,false,lifecycle,lifecycle,lifecycle.late_route,lifecycle.late_route,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_plugin_optional_backend_missing,fault_injection,constant_velocity,synthetic_fault_harness,17,plugin.optional_backend_missing,completed,true,true,false,plugin,plugin.optional_backend_missing,Synthetic fault-injection harness detected the configured contract fault.,false,plugin,plugin,plugin.optional_backend_missing,plugin.optional_backend_missing,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_semantic_command_only,fault_injection,constant_velocity,synthetic_fault_harness,17,semantic.command_only,completed,true,true,false,semantic,semantic.command_only,Synthetic fault-injection harness detected the configured contract fault.,false,semantic,semantic,semantic.command_only,semantic.command_only,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_semantic_road_center_reference,fault_injection,constant_velocity,synthetic_fault_harness,17,semantic.road_center_reference,completed,true,true,false,semantic,semantic.road_center_reference,Synthetic fault-injection harness detected the configured contract fault.,false,semantic,semantic,semantic.road_center_reference,semantic.road_center_reference,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_semantic_route_missing,fault_injection,constant_velocity,synthetic_fault_harness,17,semantic.route_missing,completed,true,true,false,semantic,semantic.route_missing,Synthetic fault-injection harness detected the configured contract fault.,false,semantic,semantic,semantic.route_missing,semantic.route_missing,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_temporal_invalid_sample_count,fault_injection,constant_velocity,synthetic_fault_harness,17,temporal.invalid_sample_count,completed,true,true,false,temporal,temporal.invalid_sample_count,Synthetic fault-injection harness detected the configured contract fault.,false,temporal,temporal,temporal.invalid_sample_count,temporal.invalid_sample_count,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_temporal_nan_trajectory,fault_injection,constant_velocity,synthetic_fault_harness,17,temporal.nan_trajectory,completed,true,true,false,temporal,temporal.nan_trajectory,Synthetic fault-injection harness detected the configured contract fault.,false,temporal,temporal,temporal.nan_trajectory,temporal.nan_trajectory,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
fault_injection_constant_velocity_17_temporal_stale_observation,fault_injection,constant_velocity,synthetic_fault_harness,17,temporal.stale_observation,completed,true,true,false,temporal,temporal.stale_observation,Synthetic fault-injection harness detected the configured contract fault.,false,temporal,temporal,temporal.stale_observation,temporal.stale_observation,true,true,true,,artifacts/cvm/results/fault_injection/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle01,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle02,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle03,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle04,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle05,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle06,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle07,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle08,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle09,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle10,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle11,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle12,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle13,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle14,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle15,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle16,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle17,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle18,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle19,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_full_lifecycle_hardening_cycle20,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,full_lifecycle_hardening,completed,true,true,false,,,Synthetic lifecycle service classified duplicate-close and late-message events.,false,lifecycle,lifecycle,late_events_classified,late_events_classified,true,true,true,4,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle01,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle02,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle03,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle04,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle05,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle06,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle07,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle08,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle09,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle10,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle11,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle12,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle13,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle14,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle15,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle16,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle17,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle18,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle19,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
lifecycle_stress_constant_velocity_17_strict_or_pre_hardening_behavior_cycle20,lifecycle_stress,constant_velocity,synthetic_lifecycle_harness,17,strict_or_pre_hardening_behavior,completed,true,true,false,lifecycle,duplicate_close_unhandled,Synthetic pre-hardening service stopped on duplicate close before late events.,false,lifecycle,lifecycle,late_events_classified,duplicate_close_unhandled,true,false,false,1,artifacts/cvm/results/lifecycle_stress/runs.csv
semantic_ablation_route_following_clipgt-01d503d4-449b-46fc-8d78-9085e70d3554_17_command_only_route,semantic_ablation,route_following,clipgt-01d503d4-449b-46fc-8d78-9085e70d3554,17,command_only_route,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/semantic_ablation/runs.csv
semantic_ablation_route_following_clipgt-01d503d4-449b-46fc-8d78-9085e70d3554_17_full_contract,semantic_ablation,route_following,clipgt-01d503d4-449b-46fc-8d78-9085e70d3554,17,full_contract,completed,true,true,false,,,Closed-loop launch completed; claim validity remains gated by audit aggregation.,false,,,,,,,,,artifacts/cvm/results/semantic_ablation/runs.csv
