run_id,matrix,policy,scene_id,seed,adapter_config,status,attempted,completed,blocked,failure_layer,failure_code,detail,claim_valid,expected_layer,observed_layer,expected_code,observed_code,detected,correctly_localized,service_survived,late_message_count,_source
temporal_ablation_direct_actor_planner_clipgt-01d503d4-449b-46fc-8d78-9085e70d3554_29_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-01d503d4-449b-46fc-8d78-9085e70d3554,29,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-01d503d4-449b-46fc-8d78-9085e70d3554_43_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-01d503d4-449b-46fc-8d78-9085e70d3554,43,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-01d503d4-449b-46fc-8d78-9085e70d3554_43_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-01d503d4-449b-46fc-8d78-9085e70d3554,43,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_17_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,17,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_17_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,17,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_29_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,29,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_29_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,29,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_43_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,43,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9_43_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-02e075b9-fd24-426b-971b-7cfcb2074cc9,43,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_17_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,17,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_17_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,17,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_29_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,29,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_29_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,29,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_43_full_temporal_contract,temporal_ablation,direct_actor_planner,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,43,full_temporal_contract,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
temporal_ablation_direct_actor_planner_clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa_43_naive_or_disabled_resampling,temporal_ablation,direct_actor_planner,clipgt-048b974e-1546-488a-b8f9-d32bff77f5aa,43,naive_or_disabled_resampling,blocked,false,false,true,deployment,direct_actor_oracle_proxy_missing,direct_actor_planner requires a recorded oracle actor-proxy JSON.,false,,,,,,,,,artifacts/sii2027/results/temporal_ablation/runs.csv
